id,full_name,status,height,weight,handedness,position,primary_position,jersey_number,year,alias,games_played,goals,assists,penalties,penalty_minutes,shots,blocked_att,missed_shots,hits,giveaways,takeaways,blocked_shots,faceoffs_won,faceoffs_lost,faceoff_win_pct
aa0ef29e-9f7a-4331-81c4-67e0e3d480fa,William Carrier,ACT,74,218,L,F,LW,28,2021,VGK,63,9,11,13,34,120,32,42,159,12,24,24,4,4,50.0
aa0ef29e-9f7a-4331-81c4-67e0e3d480fa,William Carrier,ACT,74,218,L,F,LW,28,2022,VGK,7,1,1,1,2,18,3,1,14,0,2,3,0,0,0.0
b424c4e8-31d3-4155-b6af-319000735e1b,Zach Whitecloud,ACT,74,208,R,D,D,2,2017,VGK,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
b424c4e8-31d3-4155-b6af-319000735e1b,Zach Whitecloud,ACT,74,208,R,D,D,2,2019,VGK,16,0,1,1,4,9,10,10,10,1,8,16,0,0,0.0
b424c4e8-31d3-4155-b6af-319000735e1b,Zach Whitecloud,ACT,74,208,R,D,D,2,2020,VGK,51,2,10,12,24,54,39,34,85,14,9,75,0,0,0.0
b424c4e8-31d3-4155-b6af-319000735e1b,Zach Whitecloud,ACT,74,208,R,D,D,2,2021,VGK,59,8,11,10,20,94,54,40,98,26,13,115,0,0,0.0
b424c4e8-31d3-4155-b6af-319000735e1b,Zach Whitecloud,ACT,74,208,R,D,D,2,2022,VGK,8,0,2,3,6,7,12,4,16,3,3,18,0,0,0.0
ca9999bb-88c8-400b-9e36-9b6ee8a81888,Jonathan Marchessault,ACT,69,180,R,F,C,81,2014,TB,2,1,0,0,0,3,1,1,4,0,1,0,1,2,33.3
ca9999bb-88c8-400b-9e36-9b6ee8a81888,Jonathan Marchessault,ACT,69,180,R,F,C,81,2015,TB,45,7,11,7,17,81,24,29,61,12,10,9,38,42,47.5
ca9999bb-88c8-400b-9e36-9b6ee8a81888,Jonathan Marchessault,ACT,69,180,R,F,C,81,2016,FLA,75,30,21,19,38,193,65,57,105,46,64,17,122,148,45.2
ca9999bb-88c8-400b-9e36-9b6ee8a81888,Jonathan Marchessault,ACT,69,180,R,F,C,81,2017,VGK,77,27,48,20,40,268,119,82,99,48,59,26,264,343,43.5
ca9999bb-88c8-400b-9e36-9b6ee8a81888,Jonathan Marchessault,ACT,69,180,R,F,C,81,2018,VGK,82,25,34,26,52,278,108,100,98,68,51,22,92,155,37.2
ca9999bb-88c8-400b-9e36-9b6ee8a81888,Jonathan Marchessault,ACT,69,180,R,F,C,81,2019,VGK,66,22,25,14,28,235,101,52,99,48,37,12,58,78,42.6
ca9999bb-88c8-400b-9e36-9b6ee8a81888,Jonathan Marchessault,ACT,69,180,R,F,C,81,2020,VGK,55,18,26,14,39,176,90,65,44,22,29,14,41,47,46.6
ca9999bb-88c8-400b-9e36-9b6ee8a81888,Jonathan Marchessault,ACT,69,180,R,F,C,81,2021,VGK,76,30,36,14,36,251,82,80,61,46,38,17,43,57,43.0
ca9999bb-88c8-400b-9e36-9b6ee8a81888,Jonathan Marchessault,ACT,69,180,R,F,C,81,2022,VGK,8,5,2,0,0,25,12,9,12,6,2,1,0,3,0.0
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,Mark Stone,ACT,76,219,R,F,RW,61,2013,OTT,19,4,4,2,4,36,11,25,10,6,18,7,1,0,100.0
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,Mark Stone,ACT,76,219,R,F,RW,61,2014,OTT,80,26,38,7,14,157,40,64,49,43,98,53,7,11,38.9
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,Mark Stone,ACT,76,219,R,F,RW,61,2015,OTT,75,23,38,19,38,151,56,65,55,54,128,54,8,11,42.1
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,Mark Stone,ACT,76,219,R,F,RW,61,2016,OTT,71,22,32,11,25,134,41,54,43,47,96,53,10,15,40.0
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,Mark Stone,ACT,76,219,R,F,RW,61,2017,OTT,58,20,42,5,10,132,53,54,53,57,59,39,33,28,54.1
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,Mark Stone,ACT,76,219,R,F,RW,61,2018,OTT,59,28,34,11,22,145,48,59,51,54,88,53,25,28,47.2
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,Mark Stone,ACT,76,219,R,F,RW,61,2019,VGK,65,21,42,12,27,168,47,60,56,38,78,51,16,30,34.8
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,Mark Stone,ACT,76,219,R,F,RW,61,2020,VGK,55,21,40,10,28,98,28,47,31,24,58,33,12,18,40.0
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,Mark Stone,ACT,76,219,R,F,RW,61,2021,VGK,37,9,21,4,8,71,24,23,19,29,56,24,13,16,44.8
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,Mark Stone,ACT,76,219,R,F,RW,61,2022,VGK,8,2,4,0,0,15,8,8,4,4,8,4,0,0,0.0
e0a887f9-2295-4692-b49d-9ae4104f092e,Nicolas Roy,ACT,76,205,R,F,C,10,2017,CAR,1,0,0,0,0,1,1,0,2,0,1,0,6,4,60.0
e0a887f9-2295-4692-b49d-9ae4104f092e,Nicolas Roy,ACT,76,205,R,F,C,10,2018,CAR,6,0,0,1,2,1,1,1,7,1,3,1,21,18,53.8
e0a887f9-2295-4692-b49d-9ae4104f092e,Nicolas Roy,ACT,76,205,R,F,C,10,2019,VGK,28,5,5,4,8,42,11,12,39,6,10,7,93,100,48.2
e0a887f9-2295-4692-b49d-9ae4104f092e,Nicolas Roy,ACT,76,205,R,F,C,10,2020,VGK,50,6,9,7,14,52,17,24,50,12,26,23,142,175,44.8
e0a887f9-2295-4692-b49d-9ae4104f092e,Nicolas Roy,ACT,76,205,R,F,C,10,2021,VGK,78,15,24,20,51,145,42,51,85,38,34,34,454,477,48.8
e0a887f9-2295-4692-b49d-9ae4104f092e,Nicolas Roy,ACT,76,205,R,F,C,10,2022,VGK,8,1,3,0,0,11,3,6,13,1,5,3,48,49,49.5
edc50f76-409d-470a-9f6c-02b7b817a4dd,Nicolas Hague,ACT,78,215,L,D,D,14,2019,VGK,38,1,10,12,32,54,59,23,69,10,13,26,0,0,0.0
edc50f76-409d-470a-9f6c-02b7b817a4dd,Nicolas Hague,ACT,78,215,L,D,D,14,2020,VGK,52,5,12,14,31,78,66,41,94,15,10,65,0,0,0.0
edc50f76-409d-470a-9f6c-02b7b817a4dd,Nicolas Hague,ACT,78,215,L,D,D,14,2021,VGK,52,4,10,19,38,116,77,46,57,23,25,80,0,0,0.0
edc50f76-409d-470a-9f6c-02b7b817a4dd,Nicolas Hague,ACT,78,215,L,D,D,14,2022,VGK,7,0,1,1,2,9,5,5,10,2,0,14,0,0,0.0
fead4e41-77bb-472f-abb2-4de9147a26db,Keegan Kolesar,ACT,74,227,R,F,RW,55,2019,VGK,1,0,0,0,0,1,0,0,2,0,0,0,1,0,100.0
fead4e41-77bb-472f-abb2-4de9147a26db,Keegan Kolesar,ACT,74,227,R,F,RW,55,2020,VGK,44,3,10,9,30,46,10,20,107,7,9,15,62,73,45.9
fead4e41-77bb-472f-abb2-4de9147a26db,Keegan Kolesar,ACT,74,227,R,F,RW,55,2021,VGK,77,7,17,22,68,94,25,23,246,36,33,46,76,112,40.4
fead4e41-77bb-472f-abb2-4de9147a26db,Keegan Kolesar,ACT,74,227,R,F,RW,55,2022,VGK,8,1,0,0,0,6,2,4,28,1,1,4,1,4,20.0
034bac71-8296-4b27-9ab8-00fd0e24d67f,Noah Hanifin,ACT,75,215,L,D,D,55,2015,CAR,79,4,18,11,22,122,102,57,67,49,42,77,0,0,0.0
034bac71-8296-4b27-9ab8-00fd0e24d67f,Noah Hanifin,ACT,75,215,L,D,D,55,2016,CAR,81,4,25,13,26,108,107,55,57,53,42,73,0,0,0.0
034bac71-8296-4b27-9ab8-00fd0e24d67f,Noah Hanifin,ACT,75,215,L,D,D,55,2017,CAR,79,10,22,9,21,165,124,52,81,58,50,69,0,0,0.0
034bac71-8296-4b27-9ab8-00fd0e24d67f,Noah Hanifin,ACT,75,215,L,D,D,55,2018,CGY,80,5,28,6,12,116,75,52,87,87,50,83,0,0,0.0
034bac71-8296-4b27-9ab8-00fd0e24d67f,Noah Hanifin,ACT,75,215,L,D,D,55,2019,CGY,70,5,17,6,12,132,63,74,82,63,38,89,0,0,0.0
034bac71-8296-4b27-9ab8-00fd0e24d67f,Noah Hanifin,ACT,75,215,L,D,D,55,2020,CGY,47,4,11,9,18,89,67,50,28,37,19,40,0,0,0.0
034bac71-8296-4b27-9ab8-00fd0e24d67f,Noah Hanifin,ACT,75,215,L,D,D,55,2021,CGY,81,10,38,8,19,189,116,92,63,62,38,84,0,0,0.0
034bac71-8296-4b27-9ab8-00fd0e24d67f,Noah Hanifin,ACT,75,215,L,D,D,55,2022,CGY,5,0,0,2,4,12,7,5,10,3,8,4,0,0,0.0
19ba927d-c4fe-4501-8c74-9a0e07c521de,Rasmus Andersson,ACT,73,214,R,D,D,4,2016,CGY,1,0,0,0,0,0,1,0,4,0,0,2,0,0,0.0
19ba927d-c4fe-4501-8c74-9a0e07c521de,Rasmus Andersson,ACT,73,214,R,D,D,4,2017,CGY,10,0,0,2,4,8,10,5,2,4,0,10,0,0,0.0
19ba927d-c4fe-4501-8c74-9a0e07c521de,Rasmus Andersson,ACT,73,214,R,D,D,4,2018,CGY,79,2,17,6,23,115,74,33,52,45,24,83,0,0,0.0
19ba927d-c4fe-4501-8c74-9a0e07c521de,Rasmus Andersson,ACT,73,214,R,D,D,4,2019,CGY,70,5,17,15,57,124,52,42,51,39,19,83,0,0,0.0
19ba927d-c4fe-4501-8c74-9a0e07c521de,Rasmus Andersson,ACT,73,214,R,D,D,4,2020,CGY,56,5,16,16,34,96,47,54,49,39,16,68,0,0,0.0
19ba927d-c4fe-4501-8c74-9a0e07c521de,Rasmus Andersson,ACT,73,214,R,D,D,4,2021,CGY,82,4,46,14,28,152,75,62,63,44,24,125,0,0,0.0
19ba927d-c4fe-4501-8c74-9a0e07c521de,Rasmus Andersson,ACT,73,214,R,D,D,4,2022,CGY,6,1,6,4,8,12,7,3,5,5,1,6,0,0,0.0
1d91bbc3-0e36-4c84-a0e8-638bfdb24e0e,Connor Mackey,ACT,74,196,L,D,D,3,2020,CGY,6,1,2,7,20,4,2,5,8,4,0,0,0,0,0.0
1d91bbc3-0e36-4c84-a0e8-638bfdb24e0e,Connor Mackey,ACT,74,196,L,D,D,3,2021,CGY,3,0,1,1,2,4,1,3,4,1,1,1,0,0,0.0
1d91bbc3-0e36-4c84-a0e8-638bfdb24e0e,Connor Mackey,ACT,74,196,L,D,D,3,2022,CGY,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0.0
2335b900-9e3c-4870-855b-af83c9256ad9,Adam Ruzicka,ACT,76,202,L,F,C,63,2020,CGY,3,0,1,2,4,3,3,2,1,1,0,0,14,15,48.3
2335b900-9e3c-4870-855b-af83c9256ad9,Adam Ruzicka,ACT,76,202,L,F,C,63,2021,CGY,28,5,5,4,8,33,13,12,24,11,6,8,103,120,46.2
2335b900-9e3c-4870-855b-af83c9256ad9,Adam Ruzicka,ACT,76,202,L,F,C,63,2022,CGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3b537427-8d00-4539-8bac-52dece8487ad,Kevin Rooney,ACT,74,190,L,F,C,21,2016,NJ,4,0,0,2,4,2,1,2,4,1,0,1,10,17,37.0
3b537427-8d00-4539-8bac-52dece8487ad,Kevin Rooney,ACT,74,190,L,F,C,21,2017,NJ,1,0,0,0,0,3,0,1,2,0,1,0,1,2,33.3
3b537427-8d00-4539-8bac-52dece8487ad,Kevin Rooney,ACT,74,190,L,F,C,21,2018,NJ,41,6,4,6,15,39,6,17,77,9,15,22,187,192,49.3
3b537427-8d00-4539-8bac-52dece8487ad,Kevin Rooney,ACT,74,190,L,F,C,21,2019,NJ,49,4,5,7,20,59,18,20,64,13,17,32,175,197,47.0
3b537427-8d00-4539-8bac-52dece8487ad,Kevin Rooney,ACT,74,190,L,F,C,21,2020,NYR,54,8,6,13,54,62,14,15,110,13,11,35,197,241,45.0
3b537427-8d00-4539-8bac-52dece8487ad,Kevin Rooney,ACT,74,190,L,F,C,21,2021,NYR,61,6,6,9,18,71,26,13,84,19,22,47,181,223,44.8
3b537427-8d00-4539-8bac-52dece8487ad,Kevin Rooney,ACT,74,190,L,F,C,21,2022,CGY,6,0,1,0,0,4,0,2,11,1,1,1,16,19,45.7
427d4479-0f24-11e2-8525-18a905767e44,Trevor Lewis,ACT,73,202,R,F,C,22,2013,LA,73,6,5,3,6,111,33,57,145,18,14,36,127,135,48.5
427d4479-0f24-11e2-8525-18a905767e44,Trevor Lewis,ACT,73,202,R,F,C,22,2014,LA,73,9,16,7,14,143,38,40,192,7,16,19,76,101,42.9
427d4479-0f24-11e2-8525-18a905767e44,Trevor Lewis,ACT,73,202,R,F,C,22,2015,LA,75,8,8,10,20,167,39,59,168,22,17,28,103,152,40.4
427d4479-0f24-11e2-8525-18a905767e44,Trevor Lewis,ACT,73,202,R,F,C,22,2016,LA,82,12,12,15,30,145,39,64,174,12,18,30,44,66,40.0
427d4479-0f24-11e2-8525-18a905767e44,Trevor Lewis,ACT,73,202,R,F,C,22,2017,LA,68,14,12,11,25,134,46,50,125,14,19,32,47,62,43.1
427d4479-0f24-11e2-8525-18a905767e44,Trevor Lewis,ACT,73,202,R,F,C,22,2018,LA,44,3,9,3,9,87,23,24,53,12,12,25,57,67,46.0
427d4479-0f24-11e2-8525-18a905767e44,Trevor Lewis,ACT,73,202,R,F,C,22,2019,LA,56,6,6,8,16,92,23,35,68,14,11,22,45,71,38.8
427d4479-0f24-11e2-8525-18a905767e44,Trevor Lewis,ACT,73,202,R,F,C,22,2020,WPG,56,5,5,1,2,68,19,25,71,8,8,22,11,8,57.9
427d4479-0f24-11e2-8525-18a905767e44,Trevor Lewis,ACT,73,202,R,F,C,22,2021,CGY,80,6,10,6,12,108,27,45,176,9,11,40,77,105,42.3
427d4479-0f24-11e2-8525-18a905767e44,Trevor Lewis,ACT,73,202,R,F,C,22,2022,CGY,6,1,0,1,2,13,2,7,7,3,5,3,4,8,33.3
427e5dad-0f24-11e2-8525-18a905767e44,Tyler Toffoli,ACT,72,198,R,F,RW,73,2013,LA,62,12,17,5,10,124,56,56,57,25,23,8,2,7,22.2
427e5dad-0f24-11e2-8525-18a905767e44,Tyler Toffoli,ACT,72,198,R,F,RW,73,2014,LA,76,23,26,13,37,200,75,70,86,32,37,11,4,5,44.4
427e5dad-0f24-11e2-8525-18a905767e44,Tyler Toffoli,ACT,72,198,R,F,RW,73,2015,LA,82,31,27,10,20,214,99,102,70,38,32,19,0,4,0.0
427e5dad-0f24-11e2-8525-18a905767e44,Tyler Toffoli,ACT,72,198,R,F,RW,73,2016,LA,63,16,18,10,22,165,82,75,54,31,19,4,2,3,40.0
427e5dad-0f24-11e2-8525-18a905767e44,Tyler Toffoli,ACT,72,198,R,F,RW,73,2017,LA,82,24,23,8,16,251,100,89,75,36,26,17,9,16,36.0
427e5dad-0f24-11e2-8525-18a905767e44,Tyler Toffoli,ACT,72,198,R,F,RW,73,2018,LA,82,13,21,10,23,226,95,81,39,27,44,23,24,27,47.1
427e5dad-0f24-11e2-8525-18a905767e44,Tyler Toffoli,ACT,72,198,R,F,RW,73,2019,VAN,10,6,4,2,4,38,11,10,15,5,4,2,0,1,0.0
427e5dad-0f24-11e2-8525-18a905767e44,Tyler Toffoli,ACT,72,198,R,F,RW,73,2020,MTL,52,28,16,12,24,158,56,51,75,31,25,12,21,33,38.9
427e5dad-0f24-11e2-8525-18a905767e44,Tyler Toffoli,ACT,72,198,R,F,RW,73,2021,MTL,37,9,17,2,4,100,36,32,46,18,15,14,5,8,38.5
427e5dad-0f24-11e2-8525-18a905767e44,Tyler Toffoli,ACT,72,198,R,F,RW,73,2022,CGY,6,3,2,2,4,21,6,7,3,0,1,2,0,0,0.0
428b99ed-0f24-11e2-8525-18a905767e44,Michael Stone,ACT,75,210,R,D,D,26,2013,ARI,70,8,13,19,38,105,84,50,153,5,9,114,0,0,0.0
428b99ed-0f24-11e2-8525-18a905767e44,Michael Stone,ACT,75,210,R,D,D,26,2014,ARI,81,3,15,29,60,144,115,73,202,23,12,189,1,0,100.0
428b99ed-0f24-11e2-8525-18a905767e44,Michael Stone,ACT,75,210,R,D,D,26,2015,ARI,75,6,30,31,62,161,118,85,137,20,15,143,0,2,0.0
428b99ed-0f24-11e2-8525-18a905767e44,Michael Stone,ACT,75,210,R,D,D,26,2016,CGY,19,2,4,10,20,24,23,11,27,6,2,41,0,0,0.0
428b99ed-0f24-11e2-8525-18a905767e44,Michael Stone,ACT,75,210,R,D,D,26,2017,CGY,82,3,7,14,28,98,91,61,106,31,15,158,0,0,0.0
428b99ed-0f24-11e2-8525-18a905767e44,Michael Stone,ACT,75,210,R,D,D,26,2018,CGY,14,0,5,5,10,12,21,16,27,6,6,16,0,0,0.0
428b99ed-0f24-11e2-8525-18a905767e44,Michael Stone,ACT,75,210,R,D,D,26,2019,CGY,33,2,5,8,16,57,32,21,52,9,6,54,0,0,0.0
428b99ed-0f24-11e2-8525-18a905767e44,Michael Stone,ACT,75,210,R,D,D,26,2020,CGY,21,2,2,3,6,41,23,14,24,14,5,27,0,0,0.0
428b99ed-0f24-11e2-8525-18a905767e44,Michael Stone,ACT,75,210,R,D,D,26,2021,CGY,11,2,4,2,4,24,25,10,26,4,1,17,0,0,0.0
428b99ed-0f24-11e2-8525-18a905767e44,Michael Stone,ACT,75,210,R,D,D,26,2022,CGY,6,2,3,1,2,14,10,3,5,0,0,7,0,0,0.0
429a2e26-0f24-11e2-8525-18a905767e44,Mikael Backlund,ACT,72,200,L,F,C,11,2013,CGY,76,18,21,16,32,178,74,66,64,40,63,62,628,694,47.5
429a2e26-0f24-11e2-8525-18a905767e44,Mikael Backlund,ACT,72,200,L,F,C,11,2014,CGY,52,10,17,7,14,103,48,41,41,42,58,32,423,452,48.3
429a2e26-0f24-11e2-8525-18a905767e44,Mikael Backlund,ACT,72,200,L,F,C,11,2015,CGY,82,21,26,14,28,155,63,57,68,44,57,51,539,602,47.2
429a2e26-0f24-11e2-8525-18a905767e44,Mikael Backlund,ACT,72,200,L,F,C,11,2016,CGY,81,22,31,14,36,197,66,75,55,49,57,41,711,768,48.1
429a2e26-0f24-11e2-8525-18a905767e44,Mikael Backlund,ACT,72,200,L,F,C,11,2017,CGY,82,14,31,30,78,214,73,85,54,48,81,40,705,705,50.0
429a2e26-0f24-11e2-8525-18a905767e44,Mikael Backlund,ACT,72,200,L,F,C,11,2018,CGY,77,21,26,24,52,205,72,63,52,55,78,26,511,520,49.6
429a2e26-0f24-11e2-8525-18a905767e44,Mikael Backlund,ACT,72,200,L,F,C,11,2019,CGY,70,16,29,13,26,157,62,66,44,55,64,11,368,410,47.3
429a2e26-0f24-11e2-8525-18a905767e44,Mikael Backlund,ACT,72,200,L,F,C,11,2020,CGY,54,9,23,14,30,144,53,47,43,49,48,21,387,358,51.9
429a2e26-0f24-11e2-8525-18a905767e44,Mikael Backlund,ACT,72,200,L,F,C,11,2021,CGY,82,12,27,15,30,214,67,74,62,44,55,27,621,608,50.5
429a2e26-0f24-11e2-8525-18a905767e44,Mikael Backlund,ACT,72,200,L,F,C,11,2022,CGY,6,2,0,2,4,26,3,5,7,1,8,2,58,38,60.4
42eb57bd-0f24-11e2-8525-18a905767e44,Milan Lucic,ACT,75,231,L,F,LW,17,2013,BOS,80,24,35,27,91,153,63,63,240,71,33,22,61,70,46.6
42eb57bd-0f24-11e2-8525-18a905767e44,Milan Lucic,ACT,75,231,L,F,LW,17,2014,BOS,81,18,26,24,81,141,61,73,259,46,31,23,34,42,44.7
42eb57bd-0f24-11e2-8525-18a905767e44,Milan Lucic,ACT,75,231,L,F,LW,17,2015,LA,81,20,35,27,79,124,60,85,244,48,22,22,7,13,35.0
42eb57bd-0f24-11e2-8525-18a905767e44,Milan Lucic,ACT,75,231,L,F,LW,17,2016,EDM,82,23,27,16,50,175,61,74,202,49,26,20,4,3,57.1
42eb57bd-0f24-11e2-8525-18a905767e44,Milan Lucic,ACT,75,231,L,F,LW,17,2017,EDM,82,10,24,26,80,147,56,79,254,76,29,25,29,23,55.8
42eb57bd-0f24-11e2-8525-18a905767e44,Milan Lucic,ACT,75,231,L,F,LW,17,2018,EDM,79,6,14,29,91,74,44,52,259,34,27,22,25,20,55.6
42eb57bd-0f24-11e2-8525-18a905767e44,Milan Lucic,ACT,75,231,L,F,LW,17,2019,CGY,68,8,12,17,54,83,34,27,198,42,19,20,20,26,43.5
42eb57bd-0f24-11e2-8525-18a905767e44,Milan Lucic,ACT,75,231,L,F,LW,17,2020,CGY,56,10,13,17,46,74,20,20,139,29,19,12,9,24,27.3
42eb57bd-0f24-11e2-8525-18a905767e44,Milan Lucic,ACT,75,231,L,F,LW,17,2021,CGY,82,10,11,22,84,95,32,44,209,41,20,22,19,15,55.9
42eb57bd-0f24-11e2-8525-18a905767e44,Milan Lucic,ACT,75,231,L,F,LW,17,2022,CGY,6,0,2,2,4,6,3,2,16,3,2,2,4,3,57.1
4313ca5c-0f24-11e2-8525-18a905767e44,Nazem Kadri,ACT,72,192,L,F,C,91,2013,TOR,78,20,30,23,67,148,85,77,141,57,44,34,510,617,45.3
4313ca5c-0f24-11e2-8525-18a905767e44,Nazem Kadri,ACT,72,192,L,F,C,91,2014,TOR,73,18,21,14,28,176,80,71,118,43,44,23,528,616,46.2
4313ca5c-0f24-11e2-8525-18a905767e44,Nazem Kadri,ACT,72,192,L,F,C,91,2015,TOR,76,17,28,35,73,260,129,96,148,41,47,43,641,662,49.2
4313ca5c-0f24-11e2-8525-18a905767e44,Nazem Kadri,ACT,72,192,L,F,C,91,2016,TOR,82,32,29,39,95,236,94,100,124,59,58,31,544,590,48.0
4313ca5c-0f24-11e2-8525-18a905767e44,Nazem Kadri,ACT,72,192,L,F,C,91,2017,TOR,80,32,23,18,42,211,81,75,94,48,42,26,546,547,50.0
4313ca5c-0f24-11e2-8525-18a905767e44,Nazem Kadri,ACT,72,192,L,F,C,91,2018,TOR,73,16,28,16,43,184,79,103,85,47,42,13,403,327,55.2
4313ca5c-0f24-11e2-8525-18a905767e44,Nazem Kadri,ACT,72,192,L,F,C,91,2019,COL,51,19,17,31,97,133,44,49,61,28,21,9,407,310,56.8
4313ca5c-0f24-11e2-8525-18a905767e44,Nazem Kadri,ACT,72,192,L,F,C,91,2020,COL,56,11,21,17,34,170,64,55,36,26,22,19,392,351,52.8
4313ca5c-0f24-11e2-8525-18a905767e44,Nazem Kadri,ACT,72,192,L,F,C,91,2021,COL,71,28,59,27,71,247,100,92,52,34,36,19,585,592,49.7
4313ca5c-0f24-11e2-8525-18a905767e44,Nazem Kadri,ACT,72,192,L,F,C,91,2022,CGY,6,4,5,1,2,21,10,10,6,2,8,4,40,50,44.4
43626027-0f24-11e2-8525-18a905767e44,Jonathan Huberdeau,ACT,73,202,L,F,LW,10,2013,FLA,69,9,19,17,37,108,46,36,73,21,32,23,5,6,45.5
43626027-0f24-11e2-8525-18a905767e44,Jonathan Huberdeau,ACT,73,202,L,F,LW,10,2014,FLA,79,15,39,19,38,169,59,36,68,23,34,24,2,6,25.0
43626027-0f24-11e2-8525-18a905767e44,Jonathan Huberdeau,ACT,73,202,L,F,LW,10,2015,FLA,76,20,39,19,43,174,44,51,53,46,32,36,7,10,41.2
43626027-0f24-11e2-8525-18a905767e44,Jonathan Huberdeau,ACT,73,202,L,F,LW,10,2016,FLA,31,10,16,5,13,86,25,25,18,24,15,7,4,5,44.4
43626027-0f24-11e2-8525-18a905767e44,Jonathan Huberdeau,ACT,73,202,L,F,LW,10,2017,FLA,82,27,42,15,32,204,74,63,41,88,54,42,21,23,47.7
43626027-0f24-11e2-8525-18a905767e44,Jonathan Huberdeau,ACT,73,202,L,F,LW,10,2018,FLA,82,30,62,16,40,226,59,73,57,84,43,45,12,7,63.2
43626027-0f24-11e2-8525-18a905767e44,Jonathan Huberdeau,ACT,73,202,L,F,LW,10,2019,FLA,69,23,55,15,30,152,60,64,51,70,42,26,24,37,39.3
43626027-0f24-11e2-8525-18a905767e44,Jonathan Huberdeau,ACT,73,202,L,F,LW,10,2020,FLA,55,20,41,14,36,122,37,30,51,43,37,11,17,22,43.6
43626027-0f24-11e2-8525-18a905767e44,Jonathan Huberdeau,ACT,73,202,L,F,LW,10,2021,FLA,80,30,85,19,54,222,64,58,99,85,63,28,18,36,33.3
43626027-0f24-11e2-8525-18a905767e44,Jonathan Huberdeau,ACT,73,202,L,F,LW,10,2022,CGY,6,1,4,0,0,8,1,4,6,4,4,6,0,0,0.0
43690e31-0f24-11e2-8525-18a905767e44,Jacob Markstrom,ACT,78,206,L,G,G,25,2013,FLA,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
43690e31-0f24-11e2-8525-18a905767e44,Jacob Markstrom,ACT,78,206,L,G,G,25,2014,VAN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
43690e31-0f24-11e2-8525-18a905767e44,Jacob Markstrom,ACT,78,206,L,G,G,25,2015,VAN,33,0,2,2,4,0,0,0,0,17,0,0,0,0,0.0
43690e31-0f24-11e2-8525-18a905767e44,Jacob Markstrom,ACT,78,206,L,G,G,25,2016,VAN,26,0,0,1,2,0,0,0,0,8,0,0,0,0,0.0
43690e31-0f24-11e2-8525-18a905767e44,Jacob Markstrom,ACT,78,206,L,G,G,25,2017,VAN,60,0,3,2,4,0,0,0,0,29,0,0,0,0,0.0
43690e31-0f24-11e2-8525-18a905767e44,Jacob Markstrom,ACT,78,206,L,G,G,25,2018,VAN,60,0,3,1,2,0,0,0,1,38,0,0,0,0,0.0
43690e31-0f24-11e2-8525-18a905767e44,Jacob Markstrom,ACT,78,206,L,G,G,25,2019,VAN,43,0,1,2,4,0,0,0,0,28,0,0,0,0,0.0
43690e31-0f24-11e2-8525-18a905767e44,Jacob Markstrom,ACT,78,206,L,G,G,25,2020,CGY,43,0,0,1,2,0,0,0,1,41,1,0,0,0,0.0
43690e31-0f24-11e2-8525-18a905767e44,Jacob Markstrom,ACT,78,206,L,G,G,25,2021,CGY,63,0,3,5,10,0,0,0,0,35,1,1,0,0,0.0
43690e31-0f24-11e2-8525-18a905767e44,Jacob Markstrom,ACT,78,206,L,G,G,25,2022,CGY,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
436c9312-0f24-11e2-8525-18a905767e44,Christopher Tanev,ACT,74,197,R,D,D,8,2013,VAN,64,6,11,4,8,65,41,24,25,18,17,136,0,0,0.0
436c9312-0f24-11e2-8525-18a905767e44,Christopher Tanev,ACT,74,197,R,D,D,8,2014,VAN,70,2,18,6,12,53,43,31,23,49,26,170,0,0,0.0
436c9312-0f24-11e2-8525-18a905767e44,Christopher Tanev,ACT,74,197,R,D,D,8,2015,VAN,69,4,14,4,8,42,35,19,18,39,14,165,0,0,0.0
436c9312-0f24-11e2-8525-18a905767e44,Christopher Tanev,ACT,74,197,R,D,D,8,2016,VAN,53,2,8,7,14,39,29,24,19,25,15,91,0,0,0.0
436c9312-0f24-11e2-8525-18a905767e44,Christopher Tanev,ACT,74,197,R,D,D,8,2017,VAN,42,2,9,4,8,31,12,8,21,15,15,70,0,0,0.0
436c9312-0f24-11e2-8525-18a905767e44,Christopher Tanev,ACT,74,197,R,D,D,8,2018,VAN,55,2,10,9,18,51,28,19,29,32,20,122,0,0,0.0
436c9312-0f24-11e2-8525-18a905767e44,Christopher Tanev,ACT,74,197,R,D,D,8,2019,VAN,69,2,18,15,41,45,30,23,32,45,20,159,0,0,0.0
